Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,cetes_28,cetes_91,cetes_182,cetes_364,bonos_0_3,bonos_3_5,bonos_5_7,bonos_7_10,bonos_10_20,bonos_20_30,udibonos_3y,udibonos_10y,udibonos_20y,udibonos_30y
04/09/2018,7.70006,7.918574,8.089991,8.159056,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
05/09/2018,7.694686,7.910142,8.06,8.144172,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
06/09/2018,7.671849,7.914416,8.05291,8.129994,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
07/09/2018,7.701429,7.924921,8.069794,8.151953,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
10/09/2018,7.708916,7.929997,8.106512,8.200265,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
11/09/2018,7.657384,7.900018,8.104945,8.220006,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
12/09/2018,7.658843,7.890542,8.071183,8.183176,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
13/09/2018,7.683689,7.87001,8.070005,8.178713,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
14/09/2018,7.696978,7.905868,8.071659,8.180055,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
17/09/2018,7.677092,7.915771,8.07074,8.185194,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
18/09/2018,7.632253,7.910578,8.064619,8.174121,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
19/09/2018,7.695512,7.928734,8.074653,8.187533,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
20/09/2018,7.677314,7.926435,8.076814,8.187665,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
21/09/2018,7.69428,7.938192,8.052731,8.168585,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
24/09/2018,7.699975,7.91951,8.029773,8.148688,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
25/09/2018,7.710018,7.900192,8.030002,8.140002,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
26/09/2018,7.695017,7.904473,8.006172,8.117846,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
27/09/2018,7.680046,7.879763,8.006921,8.094775,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
28/09/2018,7.696168,7.897175,7.999946,8.071442,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
01/10/2018,7.681032,7.880016,7.999989,8.070004,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
02/10/2018,7.716341,7.864909,7.990647,8.050823,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
03/10/2018,7.719959,7.868174,8.016343,8.06852,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
04/10/2018,7.67263,7.850218,8.016907,8.071384,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
05/10/2018,7.767117,7.892183,8.046456,8.163315,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
08/10/2018,7.765747,7.889986,8.042752,8.159996,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
09/10/2018,7.745268,7.874989,8.036161,8.190005,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
10/10/2018,7.720454,7.854509,8.041655,8.180001,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
11/10/2018,7.653894,7.860011,8.049994,8.169363,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
12/10/2018,7.641141,7.856748,8.049996,8.137825,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
15/10/2018,7.639966,7.859993,8.050009,8.119995,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
16/10/2018,7.69026,7.852309,8.050001,8.109642,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
17/10/2018,7.70311,7.857189,8.040003,8.106271,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
18/10/2018,7.670028,7.878734,8.051577,8.130001,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
19/10/2018,7.687536,7.894929,8.068923,8.163782,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
22/10/2018,7.78348,7.990006,8.108987,8.227327,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
23/10/2018,7.601591,7.95191,8.041956,8.207536,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
24/10/2018,7.700633,7.950008,8.077104,8.218347,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
25/10/2018,7.763974,7.944876,8.053186,8.208228,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
26/10/2018,7.762666,7.940147,8.050491,8.208089,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
29/10/2018,7.769991,8.0364,8.150688,8.368623,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
30/10/2018,7.693421,8.152252,8.170128,8.401309,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
31/10/2018,7.701128,8.199878,8.187363,8.52125,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
01/11/2018,7.754475,8.200016,8.146358,8.496795,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
05/11/2018,7.698459,8.158261,8.110008,8.490002,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
06/11/2018,7.710018,8.180011,8.10999,8.459994,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
07/11/2018,7.750684,8.168326,8.109993,8.463212,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
08/11/2018,7.715568,8.166674,8.150002,8.496888,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
09/11/2018,7.689964,8.162516,8.156074,8.493428,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
12/11/2018,7.696186,8.172718,8.154737,8.499998,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
13/11/2018,7.754753,8.220264,8.279994,8.569994,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
14/11/2018,7.736147,8.207491,8.219493,8.549994,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
15/11/2018,7.980024,8.196265,8.191857,8.54095,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
16/11/2018,7.96908,8.180009,8.187989,8.539938,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
20/11/2018,7.920434,8.19498,8.190882,8.559999,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
21/11/2018,7.916386,8.191208,8.182553,8.522786,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
22/11/2018,7.933554,8.19,8.330009,8.513772,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
23/11/2018,7.938586,8.196587,8.370696,8.538021,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
26/11/2018,7.989631,8.202669,8.385344,8.560171,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
27/11/2018,7.985262,8.220003,8.429278,8.569939,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
28/11/2018,7.998672,8.219947,8.424517,8.544152,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
29/11/2018,7.980154,8.229612,8.429135,8.504289,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
30/11/2018,8.014689,8.239206,8.437342,8.53009,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
03/12/2018,8.000243,8.210502,8.384526,8.520221,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
04/12/2018,8.009613,8.274584,8.476237,8.661603,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
05/12/2018,8.031555,8.285712,8.472811,8.649995,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
06/12/2018,7.998379,8.272283,8.508286,8.650005,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
07/12/2018,8.009831,8.262581,8.470725,8.665083,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
10/12/2018,7.891247,8.291299,8.519045,8.700003,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
11/12/2018,7.969134,8.300183,8.538552,8.679601,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
13/12/2018,8.017385,8.309725,8.530008,8.660426,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
14/12/2018,7.955722,8.283167,8.540709,8.640003,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
17/12/2018,7.926264,8.269989,8.537623,8.61139,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
18/12/2018,7.958382,8.257434,8.519995,8.605041,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
19/12/2018,7.999333,8.231522,8.510011,8.600004,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
20/12/2018,8.219325,8.325149,8.54186,8.639997,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
21/12/2018,8.236433,8.330764,8.554622,8.677847,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
24/12/2018,8.110922,8.303097,8.589992,8.662262,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
26/12/2018,8.511241,8.112494,8.577851,8.662334,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
27/12/2018,8.179349,8.291498,8.576473,8.675795,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
28/12/2018,8.161386,8.292752,8.551858,8.650003,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
31/12/2018,8.093334,8.296853,8.55374,8.649998,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
02/01/2019,8.018996,8.279988,8.48974,8.549598,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
03/01/2019,7.942926,8.269355,8.500001,8.530173,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
04/01/2019,8.002004,8.259998,8.500716,8.512155,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
07/01/2019,8.041784,8.298188,8.482985,8.517814,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
08/01/2019,8.108924,8.282072,8.500003,8.54968,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
09/01/2019,8.110547,8.268982,8.48081,8.501328,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
10/01/2019,7.959978,8.206652,8.452722,8.550004,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
11/01/2019,8.018737,8.173636,8.456102,8.55,7.25,8,N/E,7.5,8.5,8,2,4,N/E,4
14/01/2019,8.176276,8.189372,8.429264,8.529391,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/01/2019,8.179935,8.190019,8.397744,8.530244,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
16/01/2019,8.119967,8.200142,8.41806,8.539994,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
17/01/2019,7.96935,8.193838,8.42199,8.544434,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
18/01/2019,8.157876,8.187737,8.419175,8.509996,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/01/2019,8.124872,8.189627,8.403729,8.509994,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/01/2019,8.103389,8.207403,8.403868,8.503506,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
23/01/2019,8.115339,8.196696,8.407777,8.50342,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
24/01/2019,8.150051,8.19,8.360008,8.460187,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/01/2019,8.14195,8.190006,8.362894,8.470004,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
28/01/2019,8.150043,8.196214,8.36345,8.473943,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
29/01/2019,8.009613,8.188322,8.309999,8.42,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
30/01/2019,8.056012,8.20001,8.302106,8.46,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
31/01/2019,7.998118,8.140754,8.299724,8.340683,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
01/02/2019,7.981224,8.159933,8.290422,8.329998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/02/2019,7.945732,8.13498,8.279994,8.299999,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
06/02/2019,7.937205,8.123052,8.260001,8.299603,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
07/02/2019,7.84531,8.13515,8.259695,8.277499,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/02/2019,7.890015,8.144607,8.255201,8.277508,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
11/02/2019,7.891854,8.166307,8.275842,8.312193,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/02/2019,7.850079,8.130021,8.246436,8.305484,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
13/02/2019,7.822049,8.130663,8.24999,8.287082,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
14/02/2019,7.878107,8.119205,8.210706,8.260268,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/02/2019,7.864516,8.11196,8.200938,8.220787,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
18/02/2019,7.862447,8.119196,8.200363,8.220314,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
19/02/2019,7.865414,8.100007,8.190001,8.190912,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
20/02/2019,7.864508,8.101716,8.169775,8.182258,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/02/2019,7.881361,8.11047,8.173819,8.189974,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/02/2019,7.900538,8.137403,8.160937,8.209644,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/02/2019,7.935662,8.15,8.18001,8.199999,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
26/02/2019,8.061165,8.127106,8.169089,8.190267,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
27/02/2019,8.082618,8.129651,8.160941,8.208803,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
28/02/2019,8.133776,8.13,8.159931,8.18,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
01/03/2019,8.144245,8.110003,8.142668,8.175163,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
04/03/2019,8.060735,8.106032,8.143049,8.183848,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/03/2019,7.990006,8.079999,8.160006,8.162898,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
06/03/2019,8.072702,8.090016,8.149448,8.159998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
07/03/2019,8.069849,8.093208,8.169995,8.185413,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/03/2019,8.067318,8.089892,8.16695,8.199423,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
11/03/2019,8.080143,8.106592,8.207074,8.217652,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/03/2019,8.083304,8.110011,8.208475,8.190005,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
13/03/2019,8.065597,8.090851,8.167027,8.189486,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
14/03/2019,8.090029,8.112901,8.185584,8.190868,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/03/2019,8.081353,8.110086,8.190006,8.184443,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
19/03/2019,8.14261,8.09905,8.190001,8.167899,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
20/03/2019,7.869794,8.102684,8.14153,8.154751,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/03/2019,8.123595,8.079985,8.136665,8.142598,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/03/2019,8.119225,8.069992,8.125556,8.100002,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/03/2019,8.103547,8.065171,8.067489,8.081326,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
26/03/2019,7.869794,8.050818,8.065847,8.049995,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
27/03/2019,7.851568,8.040009,8.060009,8.049998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
28/03/2019,7.750701,8.070964,8.12929,8.120921,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
29/03/2019,7.736768,8.081066,8.135212,8.152712,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
01/04/2019,7.789997,8.070289,8.13552,8.132562,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
02/04/2019,7.773722,8.059994,8.140007,8.148372,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
03/04/2019,7.763899,8.046298,8.130009,8.139998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
04/04/2019,7.803014,8.069893,8.107858,8.138742,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/04/2019,7.801111,8.050011,8.109826,8.119997,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/04/2019,7.800455,8.048011,8.111507,8.127185,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
09/04/2019,7.764237,8.037033,8.117844,8.130002,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
10/04/2019,7.772324,8.049332,8.100398,8.121553,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
11/04/2019,7.77998,8.020223,8.109267,8.119007,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/04/2019,7.771704,8.033194,8.110002,8.12,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/04/2019,7.731799,8.044657,8.120005,8.129995,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
16/04/2019,7.769928,8.056167,8.129865,8.138178,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
17/04/2019,7.83633,8.058666,8.119992,8.130018,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/04/2019,7.849866,8.061472,8.129991,8.152338,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
23/04/2019,7.753014,8.056428,8.127799,8.142306,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
24/04/2019,7.827005,8.064593,8.139998,8.170001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/04/2019,7.825658,8.096092,8.138723,8.18,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
26/04/2019,7.888396,8.107171,8.135492,8.160001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
29/04/2019,8.049061,8.162822,8.236522,8.190005,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
30/04/2019,8.108449,8.147553,8.236188,8.202784,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
02/05/2019,8.250058,8.165891,8.23891,8.23,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
03/05/2019,8.247502,8.180009,8.220795,8.213442,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
06/05/2019,8.235115,8.179991,8.231621,8.219998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
07/05/2019,8.200655,8.189497,8.230642,8.229105,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/05/2019,8.240453,8.188348,8.241279,8.214499,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
09/05/2019,8.24003,8.193256,8.25307,8.219673,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
10/05/2019,8.213216,8.190006,8.247979,8.200729,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
13/05/2019,8.229655,8.190017,8.249163,8.22,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
14/05/2019,8.230074,8.190019,8.220005,8.199998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/05/2019,8.234668,8.190416,8.240011,8.200879,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
16/05/2019,8.061257,8.209991,8.242114,8.23,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
17/05/2019,8.068667,8.22,8.263725,8.245594,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
20/05/2019,8.018132,8.220014,8.268679,8.261937,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/05/2019,8.039974,8.237324,8.266575,8.279997,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/05/2019,8.043288,8.234295,8.268286,8.280004,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
23/05/2019,8.011266,8.240083,8.261785,8.260006,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
24/05/2019,8.02238,8.22,8.259996,8.268358,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
27/05/2019,8.027381,8.220014,8.260008,8.262753,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
28/05/2019,8.200022,8.232406,8.259994,8.238232,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
29/05/2019,8.208223,8.230422,8.249994,8.226433,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
30/05/2019,8.125443,8.241773,8.249992,8.239998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
31/05/2019,8.200798,8.262081,8.286976,8.300005,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
03/06/2019,8.13397,8.274939,8.299994,8.325444,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
04/06/2019,8.273573,8.323868,8.330585,8.333341,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/06/2019,8.30029,8.321332,8.337961,8.312778,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
06/06/2019,8.288476,8.347009,8.363804,8.340001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
07/06/2019,8.290295,8.340018,8.361495,8.337174,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
10/06/2019,8.265445,8.32187,8.329991,8.269997,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
11/06/2019,8.255066,8.297396,8.310002,8.258764,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/06/2019,8.223429,8.269995,8.260001,8.220002,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
13/06/2019,8.250709,8.240001,8.230009,8.189999,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
14/06/2019,8.241968,8.237165,8.232091,8.153007,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
17/06/2019,8.240726,8.229999,8.230779,8.164698,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
18/06/2019,8.210778,8.215041,8.200364,8.159995,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
19/06/2019,8.202934,8.181351,8.159999,8.124595,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
20/06/2019,8.185208,8.172649,8.102215,8.069996,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/06/2019,8.216051,8.210751,8.129803,8.100001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
24/06/2019,8.218736,8.208738,8.118386,8.096305,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/06/2019,8.230074,8.199984,8.149995,8.075567,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
26/06/2019,8.216321,8.21,8.15668,8.109021,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
27/06/2019,8.185338,8.211763,8.150005,8.053106,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
28/06/2019,8.245208,8.172845,8.099995,8.005586,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
01/07/2019,8.18128,8.172804,8.099996,8.001742,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
02/07/2019,8.104338,8.182796,8.126543,8.001284,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
03/07/2019,8.118479,8.184607,8.122022,7.989999,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
04/07/2019,8.111511,8.16824,8.109996,7.999899,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/07/2019,8.096063,8.190006,8.129997,7.980121,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/07/2019,8.114864,8.19062,8.130006,7.986187,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
09/07/2019,8.141345,8.206207,8.169996,8.05,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
10/07/2019,8.162441,8.226901,8.188668,8.049996,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
11/07/2019,8.169973,8.19,8.166592,7.991543,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/07/2019,8.180012,8.200003,8.159998,7.973625,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/07/2019,8.174305,8.200001,8.162244,7.972758,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
16/07/2019,8.219951,8.188061,8.193418,8.040002,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
17/07/2019,8.278801,8.19002,8.190019,8.049998,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
18/07/2019,8.175703,8.177265,8.185669,8.000197,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
19/07/2019,8.160036,8.160017,8.155535,7.974393,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
22/07/2019,8.159747,8.154388,8.15999,7.970001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
23/07/2019,8.151783,8.141245,8.180009,7.969995,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
24/07/2019,8.130048,8.132071,8.118533,7.937737,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
25/07/2019,8.139114,8.135315,8.109191,7.923167,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
26/07/2019,8.138441,8.139901,8.119992,7.953395,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
29/07/2019,8.135789,8.127972,8.110008,7.909994,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
30/07/2019,8.079983,8.110011,8.102662,7.91964,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
31/07/2019,8.08427,8.09415,8.081097,7.910004,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
01/08/2019,8.019988,8.093373,8.089999,7.940006,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
02/08/2019,8.026968,8.090017,8.074136,7.920003,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
05/08/2019,8.046332,8.113948,8.093445,7.949994,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
06/08/2019,8.119994,8.069996,8.070005,7.930006,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
07/08/2019,8.105754,8.064593,8.04292,7.875641,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
08/08/2019,8.091591,8.071005,8.025879,7.83253,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
09/08/2019,8.070017,8.039105,7.95001,7.762538,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
12/08/2019,8.079991,8.044614,7.980004,7.784076,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
13/08/2019,8.044402,8.039599,7.973874,7.787537,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
14/08/2019,8.056838,8.040009,7.990005,7.810007,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
15/08/2019,7.997207,7.955497,7.819997,7.625091,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
16/08/2019,7.98001,7.859992,7.768567,7.539995,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
19/08/2019,7.985083,7.875161,7.835278,7.580001,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
20/08/2019,7.959172,7.88998,7.780003,7.595196,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
21/08/2019,7.942822,7.876304,7.762752,7.566234,7.25,8,N/E,8.5,8.5,8,2,4,N/E,4
